#sentence,gold score,actual score
violence doesnt fix violence pain and anger are the same reaction in the brain cure the pain and the anger will go away,0.0,0.0
tears and eyes can dry but i wont im burning like the wire in a lightbulb,0.0,0.0006943941
im furious,0.0,0.004150089
csnhayes understandable hard when he has zero offense behind him and only a few wins since the allstar break,0.0,0.0029011108
mick727xd i know your furious i am too but just stop fucking moaning we didnt win until the 7th game last season and where we finished,0.0,0.0
especially when it comes to voicing a displeasure if you cant tell me straight up then hold your peace,0.0,0.0
bojackhorseman if your depressed and somebody calls you long faced will you still automatically take umbrage,0.0,0.0
oh yeah squid face god madden 17 xbox1 come see me,0.0,0.0
my cat is bloody lucky the rspca werent open at 3am last night fuming,0.0,0.0
mofspades or maybe hes like my dad and no hair grows on his body i will always resent my mothers genes for taking this from me,0.0,0.0
circle k is dead to me i hate your new slushie machine irate livid,0.0,0.0
circle k is dead to me i hate your new slushie machine livid,0.0,0.0
the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards amp invigorate raging self defense mechanisms,0.0,0.0004772693
i can see how this will endnin all its bitter tragedynill give you all i have to spendnand youll give nothing back to me,0.0,0.0016647056
hillaryclinton its your party that has divided this nation you inflame the minority population as well as pander you are a disgrace,0.0,0.0
or when they hmu on snap and im like which one are you,0.0,0.0
sharadk7 awaiting to see ur new avataar rowdy action angry young man,0.0,0.0
kagehime3 im so starved for content id take it but id def pout about it ՟ິͫઘ ՟ິͫ,0.0,0.0
i freaking hate working with word on my phone rage write writing writerslife writerproblems writer,0.0,0.0
i freaking hate working with word on my phone write writing writerslife writerproblems writer,0.0,0.0
chriswarcraft species cf don jr refugeesskittlesknow he likes his snacksbut even gop frown on talking about eating humans lizardscum,0.0,0.0
radiatezen thats true it does go both ways but ive been on the receiving end of a vegans wrath lol i personally wouldnt condemn,0.0,0.0
fear the fearsome fury of the forest fawn,0.0,0.0
bungie spent over 2 fucking hours and still cant get that dam siva fragment on fellwinters peak mountain,0.0,0.0
bungie spent over 2 fucking hours and still cant get that dam siva fragment on fellwinters peak mountain angry,0.0,0.0
victoriarghhh not mad but tilting slightly irate is that cool,0.0,0.028890893
i love when people say they arent racist right before they say some racist shit not how that works fuming,0.0,0.0
i love when people say they arent racist right before they say some racist shit not how that works,0.0,0.0
southernrailuk delays from streatham cmn to clap junc amp now train took 20 mins for 9 mins journey missed 2 trains to reading fuming,0.0,0.0
southernrailuk delays from streatham cmn to clap junc amp now train took 20 mins for 9 mins journey missed 2 trains to reading,0.0,0.0
whats with all pre industrial revolutionesque footwear you guys tryin out for grapes of wrath today,0.0,0.0
so excited to watch rupaulsdragrace allstars n rupaul,0.0,0.688207
tomwilcox77 mattgrime fuming,0.0,0.0070758946
kruzer youre not stealing my girl ive solod crotas end flawlessly do not try or face the wrath of the machine,0.0,0.0033397153
a persons opinion doesnt offend me at all,0.0,0.0
greatfallvoyagr bitter sums it up congrats nicole thats all folks bb18 now onto survivor,0.0,0.0001055561
i hate not having the answers i need tomourssuck prayinsnotcancer angry,0.0,0.0
i hate not having the answers i need tomourssuck prayinsnotcancer,0.0,0.0
mia has the worst road rage i have ever seen and she gets so mad when i put my hands on her windows lol,0.0,0.0
think of anger as this barrier between you and your truth laurascoe,0.0,0.0
pharahamari reyes snarled in frustrated anger steel claws flexing dangerously but she uttered those damning words it seems to snap,0.0,0.0
gracethomas473 you keep talkin shit and trying to offend me but youre just petty as fuck,0.0,0.0
so many protests for peace going on lately but all i see is people burning down theyre own cities and hometowns practice what u preach,0.0,0.0
one more day tiff one more day,0.0,0.04689102
for every minute you are angry you lose sixty seconds of happiness ralph waldo emerson quote,0.0,0.0025496483
hey all you white people out there are you offended when people refer to you as a cock asian noseriously,0.0,0.0
why are people even debating on race inequality within our justice system like its non existent theyre just trying to aggravate us,0.0,0.0
in intergroup relationships anger makes people think in more negative and prejudiced terms about outsiders,0.0,0.0
felisariel your stomach growl woke you up huh,0.0,0.0
yall do the most on twitter and snap,0.0,0.0
gypsydragoness chuckle any idea girl the dragoness let out a frustrated growl blowing smoke out of her nostrils the old man nodded,0.0,0.13383396
blewberry02cp content updates provoke that income,0.0,0.0058205537
rmcunliffe i dont read articles by people who rage about how horrible cybernats are got it,0.0,0.0
shes foaming at the lips the one between her hips realobietrice one of many great lyrics,0.0,0.34028223
is there a perfume that smells like the smell of smokey incense because i would be all about that,0.0,0.0
adamsinger bubble implies it will burst,0.0,0.09637422
smalloylwos thats not easy to blow up the lt on a run play he created the seam for sua to burst through,0.0,0.0
goddamn headache anger,0.0,0.0
goddamn headache,0.0,0.0011426583
saraluvvxxx whaaaat oh hell no i was jealous because you got paid to fuck but this is a whole new level anger love conflicted,0.0,0.0
saraluvvxxx whaaaat oh hell no i was jealous because you got paid to fuck but this is a whole new level love conflicted,0.0,0.0
bitchesthecat look at those teef,0.0,0.053102963
bitchesthecat look at those teef growl,0.0,0.005072873
never let me see you frown,0.0,0.0
people who go the speed limit irritate me,0.0,0.0
hey long time no tweet but im rooting for paul to win bc he is the only one that played bb and james for 2nd bc he doesnt irritate me bb18,0.0,0.00019200891
toucherandrich there was a us diver named steele johnson id like him barred from the olympics offended,0.0,0.0
toucherandrich there was a us diver named steele johnson id like him barred from the olympics,0.0,0.0
glad i didnt watch smackdown because i cant see my men jasonjordanjj wwegable lose sohurt revenge,0.0,0.0
glad i didnt watch smackdown because i cant see my men jasonjordanjj wwegable lose sohurt,0.0,7.776171e-05
finally leaving my first job soon ive been working here since i was 16 going to be kind of bitter sweet,0.0,0.0029097833
lgbtq media should inform inspire entertain ampunite our community it shouldnt give platform 2 those whose goal is 2 offend us 4 attention,0.0,0.00032205507
cuz even the bible talks about the son coming back with a fiery sword he got from his mother they just called her a whore in revelations,0.0,0.052883726
meeting tiff at the mall soon congrats on getting that l babes,0.0,0.0048592202
anger that you are willing to take out on people amp the world in general amp all police is worst most indefensible kind of anger,0.0,0.0
anger that you are willing to take out on people amp the world in general amp all police is worst most indefensible kind of,0.0,0.0
mrspeel lplisa paulrgoulden lisaluscious might be the pout of a star baker tho,0.0,0.0
hes seriously so frustrating sometimes °° ugh raging,0.0,3.4388155e-05
hes seriously so frustrating sometimes °° ugh,0.0,0.0051737837
sirenja jaxofbo like hope i didnt offend with my commentary it wasnt what i was intending,0.0,0.0
paulrovla the first resulted in me angrily sobbing and ranting about finnick in the cinema,0.0,0.0
pain is an aspect of human evolution the evolution of consciousness attachments desire apathy sentimentality tears fury anger o,0.0,0.0
pain is an aspect of human evolution the evolution of consciousness attachments desire apathy sentimentality tears o,0.0,0.0
i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of dust and wouldnt turn off,0.0,0.0
claymakerbigsi toghar11 scottmulligan boxingfanatic fucker blocked me 2 years ago over a question lol proper holds a grudge old joe,0.0,0.0
fucking hell rush for the damn train also no use fucking 4min wait still sweating rage smrtruinslives,0.0,0.0
fucking hell rush for the damn train also no use fucking 4min wait still sweating smrtruinslives,0.0,0.0
politicaltigres saifullahuchvi welcome ji sorry for words that irritate u,0.0,0.0010463856
dammit tmobile whays going on lol smh mobilefails,0.0,0.0
dammit tmobile whays going on lol raging smh mobilefails,0.0,0.0
people are hurt and angry and its hard to know what to do with that anger remember at the end of the day were all humans bekind,0.0,0.0
grumpypumper i involuntarily smile when you frown in photos and giggle how annoying,0.0,0.4350284
markk1872 red heads are more fiery,0.0,0.0026347227
kristiann1125 lol wow i was gon na say really haha have you seen chris or nah you dont even snap me anymore dude,0.0,0.0
misterak47 its very telling that racist bigots always resort to the insult fag like thats worse than being a racist bigot,0.0,0.0
brooklynbreeder ni could not believe that their answer to his outrage was that they were right i do hope he takes them to the cleaners,0.0,0.0
im 16 if you want to see my dick snapkik me at hiya2247 kik kikme snapchat snapme horny porn naked young,0.0,0.0
im 16 if you want to see my dick snapkik me at hiya2247 kik kikme snapchat snap snapme horny porn naked young,0.0,0.0
how on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake patronus adder offended,0.0,0.0
